Chromosome/scaffold name	Gene start (bp)	Gene stable ID version	Strand
15	62206624	ENSG00000264376.1	1
4	140374386	ENSG00000172007.5	1
20	55789928	ENSG00000235032.1	1
22	48016792	ENSG00000205634.2	-1
HSCHR6_MHC_MANN	32650484	ENSG00000223844.1	1
HSCHR6_MHC_MANN	32650484	ENSG00000223844.1	1
HSCHR6_MHC_MANN	32650484	ENSG00000223844.1	1
15	86626576	ENSG00000260477.2	-1
22	24376133	ENSG00000184674.8	-1
15	62352702	ENSG00000259251.2	1
HSCHR6_MHC_MANN	32688633	ENSG00000263871.1	-1
9	105827698	ENSG00000229830.1	1
20	55841853	ENSG00000226308.1	1
HSCHR6_MHC_MANN	32726470	ENSG00000257314.1	1
HSCHR6_MHC_MANN	32750766	ENSG00000257361.1	-1
X	47138526	ENSG00000238729.1	1
20	55886910	ENSG00000252064.1	1
15	86681500	ENSG00000252964.1	-1
X	47140214	ENSG00000266158.1	-1
20	55896558	ENSG00000266666.1	-1
X	47157251	ENSG00000203402.2	1
8	7829183	ENSG00000237038.3	-1
8	10582909	ENSG00000258724.1	-1
15	86683069	ENSG00000261077.1	-1
20	55903602	ENSG00000231005.1	1
X	47211242	ENSG00000201450.1	-1
18	20378224	ENSG00000101773.12	1
X	47248048	ENSG00000221459.1	1
22	48027423	ENSG00000224271.1	1
8	7833915	ENSG00000225327.3	-1
15	86716429	ENSG00000200206.1	-1
20	55932482	ENSG00000228995.1	-1
X	47249360	ENSG00000232009.1	-1
20	55959216	ENSG00000218018.2	-1
X	85383897	ENSG00000223574.1	-1
15	86838880	ENSG00000260125.1	-1
15	50999506	ENSG00000138600.5	-1
15	91474148	ENSG00000184508.6	-1
20	56884752	ENSG00000124209.3	1
20	56063448	ENSG00000124097.7	-1
X	47298135	ENSG00000226556.2	-1
8	7847937	ENSG00000205989.1	-1
20	56174751	ENSG00000227297.1	-1
X	47372001	ENSG00000235636.1	-1
15	87173497	ENSG00000259734.1	-1
22	48058308	ENSG00000232897.2	-1
HSCHR6_MHC_SSTO	31610134	ENSG00000235754.3	1
X	47446828	ENSG00000263858.1	1
15	87476111	ENSG00000259636.1	1
20	56470450	ENSG00000263453.1	1
22	48256420	ENSG00000230345.1	1
20	56493940	ENSG00000221007.1	1
15	87482028	ENSG00000259620.1	-1
9	105902805	ENSG00000225564.2	-1
20	56532182	ENSG00000203971.1	-1
22	48440527	ENSG00000235154.1	-1
15	87585285	ENSG00000259761.1	1
8	38127215	ENSG00000147548.12	-1
22	48535278	ENSG00000238192.1	-1
20	56551074	ENSG00000221451.1	1
20	56642512	ENSG00000221385.1	1
15	87975289	ENSG00000259560.1	-1
22	48537359	ENSG00000229275.1	1
20	56644110	ENSG00000225708.2	-1
8	92054918	ENSG00000254219.1	-1
15	88017414	ENSG00000207150.1	-1
22	48670176	ENSG00000266508.1	1
X	85415268	ENSG00000215093.3	-1
15	64443914	ENSG00000157734.9	1
21	30968360	ENSG00000183653.4	1
15	88120160	ENSG00000259527.1	1
22	48844702	ENSG00000233179.1	1
20	56672323	ENSG00000270411.1	1
15	88687166	ENSG00000259183.1	-1
22	49176107	ENSG00000266887.1	1
8	7869304	ENSG00000233115.4	-1
8	92072137	ENSG00000253738.1	-1
8	86132816	ENSG00000185015.3	1
21	31538241	ENSG00000156282.3	-1
13	21750784	ENSG00000173141.4	1
22	49210132	ENSG00000251912.1	-1
15	88795961	ENSG00000260305.1	1
HSCHR6_MHC_MANN	32779553	ENSG00000238226.1	1
22	49288729	ENSG00000205632.2	1
X	85559370	ENSG00000223772.1	1
4	38619886	ENSG00000271958.1	-1
HSCHR6_MHC_MANN	32779559	ENSG00000242138.1	-1
8	10622473	ENSG00000254093.4	-1
15	89002948	ENSG00000173867.8	-1
8	92151489	ENSG00000263888.1	1
15	62374649	ENSG00000259466.1	-1
22	49609837	ENSG00000226142.2	-1
4	38760412	ENSG00000222230.1	-1
8	92169513	ENSG00000253525.1	1
9	106124234	ENSG00000226566.2	-1
21	31586324	ENSG00000156284.4	-1
HSCHR6_MHC_MANN	32828155	ENSG00000237145.1	-1
4	38869653	ENSG00000207944.1	1
22	49937041	ENSG00000264139.1	-1
20	57090435	ENSG00000231290.1	1
8	7876951	ENSG00000215354.5	-1
15	62488344	ENSG00000259697.1	-1
15	89045175	ENSG00000271997.1	-1
8	92217713	ENSG00000266194.1	1
4	39114297	ENSG00000249207.1	-1
22	49942329	ENSG00000212939.2	1
HSCHR6_MHC_MANN	32839531	ENSG00000226139.1	1
8	92476263	ENSG00000239134.1	-1
15	89081810	ENSG00000221391.1	-1
9	106451755	ENSG00000253031.1	-1
22	49965912	ENSG00000213279.2	-1
8	92555152	ENSG00000253901.1	-1
4	39135533	ENSG00000249685.1	1
15	89111518	ENSG00000259569.2	1
21	31653629	ENSG00000188694.4	-1
4	39299225	ENSG00000206675.1	-1
22	50006305	ENSG00000235111.1	-1
8	145691426	ENSG00000167702.7	1
4	39400769	ENSG00000222592.1	1
8	92607193	ENSG00000200151.1	1
15	89128802	ENSG00000249487.2	-1
HSCHR6_MHC_MANN	32852287	ENSG00000228684.1	-1
21	31661463	ENSG00000232263.1	-1
4	39413530	ENSG00000264621.1	1
8	92921966	ENSG00000271202.1	-1
22	50111701	ENSG00000226954.1	-1
9	106842305	ENSG00000270332.1	-1
15	62520095	ENSG00000166104.10	-1
4	39443285	ENSG00000238797.1	1
8	92929735	ENSG00000229182.3	1
22	50132325	ENSG00000223142.1	1
HSCHR6_MHC_MANN	32871477	ENSG00000265207.1	-1
15	91498100	ENSG00000166965.8	1
15	89151338	ENSG00000221630.1	1
22	50151275	ENSG00000214727.2	-1
8	92988136	ENSG00000253576.1	1
4	39481875	ENSG00000224097.5	1
21	31691452	ENSG00000197683.3	-1
15	89155056	ENSG00000207703.1	1
20	57169473	ENSG00000254620.1	1
8	93156316	ENSG00000233778.2	-1
22	50210896	ENSG00000236867.1	1
15	64448011	ENSG00000166794.4	-1
20	57180140	ENSG00000221174.1	1
15	89340644	ENSG00000259676.1	-1
HSCHR6_MHC_MANN	32965662	ENSG00000231591.2	1
22	50226264	ENSG00000260613.1	-1
4	39529639	ENSG00000249348.1	1
20	57285851	ENSG00000254419.1	1
8	93364140	ENSG00000253118.1	-1
21	31709331	ENSG00000206107.2	-1
15	89495914	ENSG00000259350.2	1
8	49428412	ENSG00000253140.1	-1
22	50239577	ENSG00000229409.1	1
4	39622632	ENSG00000252796.1	1
9	107032509	ENSG00000242111.1	1
20	57315588	ENSG00000237121.1	-1
8	93415773	ENSG00000253682.1	-1
22	50295876	ENSG00000273192.1	1
15	89503301	ENSG00000259489.2	1
8	49464127	ENSG00000253608.1	1
21	31720717	ENSG00000186980.5	-1
22	50630153	ENSG00000273188.1	-1
4	39640760	ENSG00000255458.1	1
8	93433078	ENSG00000253749.1	-1
8	27537349	ENSG00000222862.1	1
20	57329407	ENSG00000270279.1	1
15	89515632	ENSG00000265866.1	-1
X	145635246	ENSG00000226388.1	1
8	27554734	ENSG00000253560.1	-1
15	62522583	ENSG00000259878.1	-1
22	50637519	ENSG00000273253.1	-1
8	93512811	ENSG00000253371.1	-1
21	31743709	ENSG00000182816.6	-1
15	89532750	ENSG00000261549.2	-1
8	49464575	ENSG00000253688.1	-1
20	57392187	ENSG00000268649.2	-1
X	117520357	ENSG00000221463.1	1
15	62535565	ENSG00000221141.1	-1
X	145701115	ENSG00000231686.1	-1
8	27559190	ENSG00000265075.1	-1
22	50644014	ENSG00000272836.1	-1
8	93577671	ENSG00000253634.1	-1
4	39711705	ENSG00000252975.1	-1
9	107090601	ENSG00000203396.3	-1
4	140417095	ENSG00000145391.9	-1
20	57393281	ENSG00000216031.1	-1
HSCHR6_MHC_SSTO	31616015	ENSG00000226103.2	-1
4	39715462	ENSG00000249019.2	-1
22	50646890	ENSG00000273137.1	-1
X	117703368	ENSG00000206862.1	-1
15	62545929	ENSG00000260062.2	-1
21	31768392	ENSG00000198390.3	1
8	49502961	ENSG00000233858.4	1
8	93647563	ENSG00000221172.1	1
4	39762620	ENSG00000243260.2	1
X	117766338	ENSG00000230399.1	-1
22	50753060	ENSG00000227484.1	1
20	57393974	ENSG00000235590.3	-1
X	145891302	ENSG00000235699.2	1
8	93681064	ENSG00000253177.1	1
22	50809639	ENSG00000242463.2	1
4	39771701	ENSG00000180610.9	-1
8	27590855	ENSG00000253875.1	1
22	50837249	ENSG00000238604.1	1
21	31797583	ENSG00000240432.3	-1
22	50962355	ENSG00000272821.1	1
X	117872018	ENSG00000239182.1	1
8	49510018	ENSG00000253702.1	-1
20	57408864	ENSG00000268333.1	-1
8	10753555	ENSG00000171044.6	-1
4	39934074	ENSG00000271278.1	1
X	117903759	ENSG00000250995.1	1
22	50980734	ENSG00000272666.1	-1
21	31802572	ENSG00000186971.2	1
21	42539484	ENSG00000263681.1	1
8	49533025	ENSG00000253455.1	1
18	74892062	ENSG00000265844.1	1
8	27612549	ENSG00000238624.1	-1
4	39938373	ENSG00000252970.1	1
22	50981079	ENSG00000273272.1	1
9	107352325	ENSG00000237443.1	1
8	27631162	ENSG00000202242.1	1
20	57438583	ENSG00000225806.3	-1
22	50984844	ENSG00000226738.1	1
4	39974748	ENSG00000250568.1	-1
8	49569820	ENSG00000253892.1	-1
18	75133575	ENSG00000264015.1	1
21	42548249	ENSG00000225745.4	-1
21	31812597	ENSG00000186970.3	1
4	153539784	ENSG00000170006.7	-1
22	51021455	ENSG00000205559.3	1
X	117973519	ENSG00000203650.3	1
18	75143519	ENSG00000199392.1	-1
9	107392035	ENSG00000273423.1	1
X	145895624	ENSG00000224440.1	-1
4	39975064	ENSG00000231707.4	1
13	21950263	ENSG00000180776.11	-1
18	75147209	ENSG00000264736.1	-1
20	57451647	ENSG00000270951.1	-1
22	51035581	ENSG00000272940.1	1
9	107419035	ENSG00000235248.2	-1
21	31852018	ENSG00000184351.7	-1
4	40021860	ENSG00000249064.1	1
8	49826419	ENSG00000233109.3	1
21	42552024	ENSG00000224388.1	1
20	57688279	ENSG00000232925.2	1
22	51108232	ENSG00000212569.1	1
18	75334508	ENSG00000264693.1	1
8	27695994	ENSG00000253176.3	1
22	51129688	ENSG00000206841.1	-1
21	42813321	ENSG00000228318.1	-1
X	146036593	ENSG00000225660.1	1
20	57921434	ENSG00000263903.1	-1
21	31859362	ENSG00000186965.3	-1
15	41809374	ENSG00000103932.7	-1
18	75344884	ENSG00000271702.1	-1
22	51174253	ENSG00000225929.1	-1
4	40044537	ENSG00000205794.4	-1
X	47518232	ENSG00000267064.1	1
20	57927250	ENSG00000225129.1	-1
18	75575420	ENSG00000252260.1	-1
21	42911133	ENSG00000207503.1	1
8	50081098	ENSG00000253474.1	1
8	27743556	ENSG00000265847.1	-1
21	42931052	ENSG00000232806.1	-1
20	56964178	ENSG00000124164.11	1
21	31863782	ENSG00000244025.2	-1
22	51179021	ENSG00000254499.1	-1
20	57935982	ENSG00000230352.1	-1
X	85736535	ENSG00000231478.1	1
X	146045694	ENSG00000271660.1	-1
18	75683250	ENSG00000265843.2	-1
X	118011849	ENSG00000224341.1	-1
21	42948062	ENSG00000223400.1	-1
4	40079504	ENSG00000200455.1	1
20	58035674	ENSG00000233686.3	-1
X	146271222	ENSG00000216171.1	-1
22	51193096	ENSG00000213683.3	-1
4	40084603	ENSG00000201863.1	1
21	43024746	ENSG00000252771.1	-1
X	86053601	ENSG00000271290.1	-1
X	47566590	ENSG00000187893.6	1
8	93711970	ENSG00000248858.3	-1
8	50242769	ENSG00000199640.1	1
21	31869142	ENSG00000186967.6	-1
9	107484616	ENSG00000188712.3	1
4	40143818	ENSG00000248977.1	-1
20	58090246	ENSG00000227282.1	1
8	50265189	ENSG00000254268.1	-1
8	27760746	ENSG00000253290.1	-1
21	43099341	ENSG00000227702.1	1
18	75694976	ENSG00000264334.1	-1
20	60758085	ENSG00000101181.13	1
4	40168295	ENSG00000260296.1	1
X	86143589	ENSG00000236190.1	1
9	107689834	ENSG00000226334.1	1
X	146280562	ENSG00000207871.2	-1
18	75796739	ENSG00000199728.1	1
21	31873975	ENSG00000186977.2	-1
20	58201519	ENSG00000238194.1	-1
8	93735252	ENSG00000254020.1	-1
8	27761083	ENSG00000253615.1	1
18	75897223	ENSG00000266213.1	1
X	48818639	ENSG00000102057.5	-1
8	50409322	ENSG00000253380.1	-1
4	40267092	ENSG00000250338.1	1
8	7884599	ENSG00000254229.2	-1
8	93777930	ENSG00000253577.1	1
X	146294981	ENSG00000207873.1	-1
X	118072116	ENSG00000231270.1	1
18	76240549	ENSG00000265644.1	1
21	31913854	ENSG00000186925.6	-1
21	43131680	ENSG00000236384.3	-1
4	40318502	ENSG00000249241.1	1
8	50652776	ENSG00000253810.1	-1
X	118320405	ENSG00000227864.1	-1
20	58427722	ENSG00000238777.1	-1
22	51195376	ENSG00000184319.11	1
8	93895212	ENSG00000253197.1	1
18	76265165	ENSG00000265378.1	1
X	86398857	ENSG00000271457.1	-1
X	146307344	ENSG00000207984.1	-1
8	27761998	ENSG00000253397.1	1
21	31933194	ENSG00000244362.1	-1
4	40379469	ENSG00000239010.1	-1
18	76304096	ENSG00000201723.1	-1
8	146198975	ENSG00000196922.6	-1
8	7897500	ENSG00000227013.3	1
8	50730146	ENSG00000253484.1	-1
18	76555612	ENSG00000266273.1	-1
4	40428136	ENSG00000250893.1	1
8	28083446	ENSG00000250516.1	1
9	107753077	ENSG00000230013.1	-1
X	86401736	ENSG00000200422.1	1
X	146312238	ENSG00000207731.1	-1
4	40465733	ENSG00000221122.2	1
18	76668629	ENSG00000266586.1	-1
21	31962424	ENSG00000206106.2	-1
X	86680586	ENSG00000230478.1	-1
8	50819423	ENSG00000271148.1	-1
X	118354745	ENSG00000230170.1	1
4	40493750	ENSG00000242197.2	1
HSCHR6_MHC_SSTO	31618946	ENSG00000228605.2	-1
18	76685064	ENSG00000265101.1	-1
8	7906441	ENSG00000253881.1	1
X	146312502	ENSG00000207969.1	-1
4	153690506	ENSG00000169989.2	-1
21	31964759	ENSG00000212938.3	1
9	107859037	ENSG00000201583.1	1
4	40504057	ENSG00000263642.1	-1
8	51293575	ENSG00000253849.1	1
9	107944761	ENSG00000238208.1	-1
8	7943544	ENSG00000255459.1	-1
8	28095947	ENSG00000253907.1	1
9	4553386	ENSG00000106686.12	-1
8	10983980	ENSG00000215346.3	-1
X	146318431	ENSG00000207589.1	-1
4	40788127	ENSG00000248780.1	1
18	76736555	ENSG00000263146.2	-1
21	31970909	ENSG00000186930.3	-1
9	108282409	ENSG00000229419.1	1
X	86740882	ENSG00000264366.1	-1
8	93984803	ENSG00000251347.2	1
20	58662895	ENSG00000228340.1	1
X	118356527	ENSG00000270625.1	-1
8	51403355	ENSG00000254392.1	1
4	40814796	ENSG00000250906.1	1
X	86958277	ENSG00000237506.2	-1
4	106962756	ENSG00000145348.12	-1
8	28107580	ENSG00000253690.1	-1
21	31973414	ENSG00000186924.2	1
4	40828672	ENSG00000207195.1	-1
8	7946463	ENSG00000221305.1	-1
X	146331669	ENSG00000252583.2	-1
8	94225531	ENSG00000246662.2	-1
18	76877207	ENSG00000267655.1	1
4	40870886	ENSG00000238351.1	-1
8	7953468	ENSG00000244427.1	1
X	118383309	ENSG00000214992.5	-1
15	62547885	ENSG00000260375.1	-1
4	40992171	ENSG00000201736.1	1
HSCHR12_1_CTG2_1	58335324	ENSG00000262145.1	1
21	31985750	ENSG00000184724.5	-1
X	146340278	ENSG00000212013.1	-1
X	86978089	ENSG00000271205.1	-1
18	77013577	ENSG00000267628.1	-1
4	41086624	ENSG00000199790.1	1
15	62566362	ENSG00000261296.1	1
8	7974267	ENSG00000254311.1	-1
8	28157200	ENSG00000239198.1	1
8	51675020	ENSG00000254358.1	-1
4	41115959	ENSG00000207198.1	1
18	77100258	ENSG00000267015.1	-1
22	24407642	ENSG00000099991.12	1
21	31988750	ENSG00000244624.2	1
X	87061433	ENSG00000270446.1	-1
8	28273041	ENSG00000254370.1	-1
4	41222091	ENSG00000251173.1	-1
15	62576389	ENSG00000260957.1	1
X	146341170	ENSG00000212014.1	-1
8	7996350	ENSG00000221027.2	-1
18	77336460	ENSG00000267287.1	1
X	118425492	ENSG00000230392.1	1
21	31992946	ENSG00000206105.2	1
X	146342050	ENSG00000208000.1	-1
15	62654228	ENSG00000259557.2	-1
20	3208063	ENSG00000088836.8	-1
8	8011830	ENSG00000249188.1	1
8	28273965	ENSG00000207361.1	1
4	41305254	ENSG00000207481.1	-1
8	51772090	ENSG00000253340.1	1
18	77370747	ENSG00000267409.1	1
15	62975115	ENSG00000259756.1	-1
4	41391132	ENSG00000239627.3	1
21	32007555	ENSG00000184032.2	1
8	28304781	ENSG00000253567.1	1
X	87062549	ENSG00000271056.1	-1
15	63079006	ENSG00000265317.1	1
18	77398928	ENSG00000178412.4	-1
HSCHR12_1_CTG2_1	58325311	ENSG00000262349.1	-1
9	108316316	ENSG00000228317.1	-1
4	41690875	ENSG00000249216.1	-1
X	146353853	ENSG00000207641.1	-1
20	58883532	ENSG00000207802.1	1
15	63116156	ENSG00000211137.1	1
21	32015183	ENSG00000206104.2	1
X	118490264	ENSG00000226661.1	-1
X	146360765	ENSG00000207868.1	-1
X	87316591	ENSG00000230706.2	-1
20	58989454	ENSG00000229690.1	-1
4	41724555	ENSG00000249081.1	-1
X	118513675	ENSG00000227814.3	1
18	77462721	ENSG00000266901.1	-1
15	89581208	ENSG00000260275.1	-1
8	51927581	ENSG00000201316.1	1
20	59053169	ENSG00000266140.1	1
8	52170248	ENSG00000253664.1	1
HSCHR12_1_CTG2_1	58360841	ENSG00000262819.1	1
21	32090843	ENSG00000231068.1	-1
8	8025341	ENSG00000253893.2	-1
18	77547121	ENSG00000266924.1	1
8	28362633	ENSG00000265251.1	-1
15	63124323	ENSG00000259370.1	-1
15	89584454	ENSG00000260123.1	1
4	41750310	ENSG00000250467.1	1
15	25922420	ENSG00000206190.7	-1
X	146363461	ENSG00000207866.1	-1
20	59139620	ENSG00000265617.1	1
X	118556880	ENSG00000237903.1	1
8	11141925	ENSG00000104643.5	1
18	77552726	ENSG00000267780.1	1
HSCHR12_1_CTG2_1	58371748	ENSG00000262776.1	-1
HSCHR6_MHC_MANN	33000747	ENSG00000236488.1	-1
20	59387060	ENSG00000261035.1	-1
8	52348162	ENSG00000254025.1	1
15	89630309	ENSG00000261407.1	-1
4	41752362	ENSG00000249122.1	1
8	28387928	ENSG00000202411.1	1
X	87351394	ENSG00000230956.2	-1
21	32119112	ENSG00000187026.2	-1
HSCHR12_1_CTG2_1	58377578	ENSG00000262082.1	-1
20	59652280	ENSG00000229755.1	-1
4	41773962	ENSG00000200338.1	-1
9	108472571	ENSG00000228366.1	-1
X	146366159	ENSG00000207867.1	-1
13	22066836	ENSG00000165487.9	-1
HSCHR6_MHC_MANN	33017988	ENSG00000225459.1	1
15	89664010	ENSG00000239151.1	1
20	59654196	ENSG00000229606.1	1
15	63188011	ENSG00000259727.1	1
8	28553718	ENSG00000246339.4	-1
HSCHR12_1_CTG2_1	58490834	ENSG00000262201.1	1
X	146673130	ENSG00000228855.1	-1
21	32127439	ENSG00000187005.3	-1
4	41844171	ENSG00000249745.1	-1
HSCHR6_MHC_MANN	33058507	ENSG00000266600.1	-1
9	108520445	ENSG00000232486.1	1
15	89678778	ENSG00000259699.2	-1
8	52634230	ENSG00000254225.1	-1
18	77806900	ENSG00000261126.3	1
20	60313275	ENSG00000225106.1	-1
HSCHR6_MHC_MANN	33091910	ENSG00000236657.1	1
15	63245372	ENSG00000259394.2	1
21	32185016	ENSG00000183640.4	-1
X	146882523	ENSG00000227505.1	1
X	118557705	ENSG00000207175.1	1
HSCHR6_MHC_MANN	33201377	ENSG00000233972.1	1
20	60528602	ENSG00000221417.1	-1
8	52722670	ENSG00000272076.1	-1
4	123300121	ENSG00000164113.6	1
X	118558028	ENSG00000264952.1	1
15	63338233	ENSG00000259498.1	-1
4	41878498	ENSG00000245870.2	-1
15	89744322	ENSG00000259948.2	-1
X	118568482	ENSG00000266420.1	1
20	60612485	ENSG00000235018.1	-1
X	146894251	ENSG00000271175.1	-1
21	32252966	ENSG00000182591.4	-1
X	118590521	ENSG00000252147.1	1
HSCHR6_MHC_MANN	33213679	ENSG00000235528.1	-1
8	8086117	ENSG00000173295.3	1
8	52808517	ENSG00000253475.1	-1
20	60639858	ENSG00000265306.1	1
15	63362224	ENSG00000259627.1	-1
15	89878284	ENSG00000261441.1	1
4	160049954	ENSG00000264105.1	-1
X	118599997	ENSG00000224281.4	-1
X	146908797	ENSG00000202051.1	1
18	77835609	ENSG00000266909.1	1
21	32410478	ENSG00000206102.2	-1
15	63391069	ENSG00000259672.1	1
X	146981696	ENSG00000227083.1	-1
HSCHR6_MHC_MANN	33225722	ENSG00000226591.1	-1
4	160216866	ENSG00000216089.1	1
18	77941563	ENSG00000267251.1	1
4	41885077	ENSG00000249771.1	-1
4	160296251	ENSG00000248552.1	-1
8	52811885	ENSG00000228801.5	1
8	28655659	ENSG00000254034.1	1
15	63682335	ENSG00000259459.1	1
4	160319685	ENSG00000250180.1	1
15	91509270	ENSG00000198901.9	-1
4	41926197	ENSG00000249887.1	1
8	28667620	ENSG00000242958.1	1
HSCHR4_2_CTG9	62066976	ENSG00000262515.1	1
9	108611991	ENSG00000228948.2	1
HSCHR6_MHC_MANN	33234379	ENSG00000233584.5	1
X	118749687	ENSG00000125354.18	-1
4	160428047	ENSG00000251979.1	-1
X	118780701	ENSG00000211578.1	-1
4	153701089	ENSG00000164144.10	1
4	160587655	ENSG00000250488.1	-1
15	63748493	ENSG00000259268.1	-1
8	28807193	ENSG00000259196.1	1
4	41990758	ENSG00000272862.1	-1
9	108823635	ENSG00000225002.2	-1
4	161442981	ENSG00000250997.1	-1
X	118921316	ENSG00000206622.1	-1
4	42031226	ENSG00000249212.1	1
4	147560045	ENSG00000151615.3	1
8	28906011	ENSG00000200719.1	-1
4	161460406	ENSG00000249425.1	1
21	43136596	ENSG00000232401.1	1
X	119055224	ENSG00000227285.1	-1
HSCHR6_MHC_MANN	33252858	ENSG00000234372.1	-1
4	161739574	ENSG00000242635.2	1
HSCHR6_MHC_MANN	33266458	ENSG00000233043.1	1
4	42283847	ENSG00000250781.1	-1
4	161925029	ENSG00000221362.1	-1
21	43159533	ENSG00000236883.1	1
X	87403793	ENSG00000252016.1	1
4	162300105	ENSG00000249568.1	1
X	87624344	ENSG00000271693.1	1
15	89904810	ENSG00000255571.2	1
HSCHR6_MHC_MANN	33321297	ENSG00000265159.1	1
21	43290742	ENSG00000236545.1	1
X	146990949	ENSG00000268066.1	-1
HSCHR6_MHC_MCF	33300827	ENSG00000235708.4	-1
X	88082555	ENSG00000271157.1	-1
HSCHR6_MHC_MANN	33329535	ENSG00000266574.1	1
4	162943885	ENSG00000249419.1	1
21	43294865	ENSG00000227698.1	-1
4	42448007	ENSG00000266058.1	1
9	4662298	ENSG00000205808.4	1
HSCHR6_MHC_MANN	33337405	ENSG00000236910.1	1
4	42473827	ENSG00000240167.1	1
18	47309869	ENSG00000167315.13	-1
21	43302314	ENSG00000251778.1	1
4	163243340	ENSG00000251253.1	1
8	52862844	ENSG00000272024.1	1
HSCHR6_MHC_MANN	33359507	ENSG00000230012.1	1
20	57034157	ENSG00000198768.6	-1
8	52874018	ENSG00000253844.1	1
9	109040673	ENSG00000234323.1	1
4	163442834	ENSG00000248396.1	1
21	43429303	ENSG00000237232.3	1
4	42563474	ENSG00000248283.2	-1
4	163661820	ENSG00000248431.1	1
4	163905947	ENSG00000251123.1	1
HSCHR6_MHC_MANN	33371218	ENSG00000231037.1	1
4	164029937	ENSG00000250027.1	1
4	144498455	ENSG00000183090.5	-1
13	22245522	ENSG00000102678.6	1
21	43641283	ENSG00000223262.1	1
4	140586922	ENSG00000085871.4	1
X	192989	ENSG00000182378.8	1
4	42659513	ENSG00000260519.1	1
21	43720384	ENSG00000216197.1	-1
21	43837606	ENSG00000252619.1	-1
4	42708124	ENSG00000251517.1	1
4	164186727	ENSG00000250547.1	-1
9	109346423	ENSG00000229297.1	-1
21	43916649	ENSG00000239930.2	1
4	42894413	ENSG00000252595.1	1
4	164303331	ENSG00000227283.1	1
4	43135884	ENSG00000248939.1	1
4	164444444	ENSG00000264535.1	1
15	89911248	ENSG00000207819.1	1
9	4679559	ENSG00000106993.7	1
21	43928734	ENSG00000231867.1	1
4	164450923	ENSG00000273449.1	1
X	47577401	ENSG00000224656.1	-1
4	43342892	ENSG00000250657.1	1
15	90048508	ENSG00000259218.1	-1
4	164749952	ENSG00000253001.1	-1
21	43980484	ENSG00000235772.1	-1
9	109377359	ENSG00000237062.1	-1
8	28913452	ENSG00000259366.1	1
4	164853678	ENSG00000177803.7	1
X	47636226	ENSG00000229968.1	-1
4	43412058	ENSG00000213851.3	-1
X	119058424	ENSG00000264392.1	-1
21	44019390	ENSG00000225431.1	-1
X	88163404	ENSG00000232576.2	1
X	119144675	ENSG00000234493.1	-1
15	63836446	ENSG00000259248.1	-1
9	109378339	ENSG00000234229.3	1
22	24577227	ENSG00000099994.10	1
4	165109463	ENSG00000250746.1	1
4	43459544	ENSG00000248143.1	-1
15	90052192	ENSG00000261478.1	1
X	88237216	ENSG00000270745.1	-1
21	44068381	ENSG00000235023.1	-1
8	28924796	ENSG00000259607.1	1
HG142_HG150_NOVEL_TEST	56063544	ENSG00000263824.1	1
4	43588345	ENSG00000251501.1	1
X	88622434	ENSG00000224065.2	-1
4	165118159	ENSG00000248546.3	-1
4	43600559	ENSG00000239464.2	-1
X	47657325	ENSG00000188459.3	1
8	28968090	ENSG00000254129.1	1
8	94228154	ENSG00000253960.1	-1
HSCHR17_6_CTG4	39382879	ENSG00000262573.2	1
4	43865291	ENSG00000239679.2	1
4	16503164	ENSG00000169744.8	-1
X	88678737	ENSG00000225012.1	1
8	94271895	ENSG00000254089.1	1
4	165518871	ENSG00000251162.1	1
X	47700362	ENSG00000224401.2	-1
4	43900474	ENSG00000124399.3	1
18	47322163	ENSG00000266997.2	-1
HSCHR17_6_CTG4	39394569	ENSG00000262896.2	1
X	89045334	ENSG00000221005.1	1
8	94453505	ENSG00000222416.1	1
X	119170201	ENSG00000258545.1	1
4	165541884	ENSG00000223037.1	1
X	47915699	ENSG00000238068.1	1
15	64457716	ENSG00000169118.11	-1
X	89294212	ENSG00000227581.2	-1
8	94658294	ENSG00000253781.1	1
21	32490734	ENSG00000156299.8	-1
4	165646462	ENSG00000248162.1	1
X	47941136	ENSG00000238473.1	1
HSCHR17_6_CTG4	39400266	ENSG00000262594.2	1
15	51200869	ENSG00000081014.6	1
9	109442258	ENSG00000200131.1	1
8	94727606	ENSG00000271971.1	-1
X	89367649	ENSG00000226081.2	1
15	63967345	ENSG00000259589.2	1
8	29000210	ENSG00000264328.1	1
4	43982023	ENSG00000250863.1	-1
13	23755091	ENSG00000102683.6	1
9	109484631	ENSG00000228143.2	1
8	94731802	ENSG00000253854.1	1
8	29076422	ENSG00000253770.1	1
4	44018878	ENSG00000251350.1	1
X	89464795	ENSG00000227434.2	-1
20	60790026	ENSG00000101180.11	-1
HSCHR17_6_CTG4	39410221	ENSG00000263263.1	1
8	94745444	ENSG00000253722.1	1
20	57209828	ENSG00000268941.1	1
X	119251552	ENSG00000228139.1	-1
4	165675216	ENSG00000248771.1	1
4	44450022	ENSG00000266496.1	1
15	64163129	ENSG00000199156.1	-1
X	47967367	ENSG00000171483.9	1
X	89544535	ENSG00000229667.2	-1
8	94753421	ENSG00000253848.1	1
8	29127491	ENSG00000212034.1	-1
4	44535632	ENSG00000251159.1	1
HSCHR17_6_CTG4	39420541	ENSG00000262221.1	1
8	94846682	ENSG00000254057.1	-1
4	165708442	ENSG00000201050.1	1
4	44695963	ENSG00000273369.1	-1
